date,ticker,direction,alpha_name
2017-05-19,IWM,1,alpha_trend_ema
2017-05-19,QQQ,1,alpha_trend_ema
2017-05-19,SLV,-1,alpha_trend_ema
2017-05-19,SPY,1,alpha_trend_ema
2017-05-19,TLT,-1,alpha_trend_ema
2017-05-19,USO,-1,alpha_trend_ema
2017-05-19,UUP,1,alpha_trend_ema
2017-05-19,VNQ,1,alpha_trend_ema
2017-05-19,XLE,-1,alpha_trend_ema
2017-05-19,XLF,1,alpha_trend_ema
2017-05-22,EEM,1,alpha_trend_ema
2017-05-22,GLD,1,alpha_trend_ema
2017-05-22,HYG,1,alpha_trend_ema
2017-05-22,IWM,1,alpha_trend_ema
2017-05-22,QQQ,1,alpha_trend_ema
2017-05-22,SLV,-1,alpha_trend_ema
2017-05-22,SPY,1,alpha_trend_ema
2017-05-22,TLT,-1,alpha_trend_ema
2017-05-22,USO,-1,alpha_trend_ema
2017-05-22,UUP,1,alpha_trend_ema
2017-05-22,VNQ,1,alpha_trend_ema
2017-05-22,XLE,-1,alpha_trend_ema
2017-05-22,XLF,1,alpha_trend_ema
2017-05-23,EEM,1,alpha_trend_ema
2017-05-23,GLD,1,alpha_trend_ema
2017-05-23,HYG,1,alpha_trend_ema
2017-05-23,IWM,1,alpha_trend_ema
2017-05-23,QQQ,1,alpha_trend_ema
2017-05-23,SLV,-1,alpha_trend_ema
2017-05-23,SPY,1,alpha_trend_ema
2017-05-23,TLT,-1,alpha_trend_ema
2017-05-23,USO,-1,alpha_trend_ema
2017-05-23,UUP,1,alpha_trend_ema
2017-05-23,VNQ,1,alpha_trend_ema
2017-05-23,XLE,-1,alpha_trend_ema
2017-05-23,XLF,1,alpha_trend_ema
2017-05-24,EEM,1,alpha_trend_ema
2017-05-24,GLD,1,alpha_trend_ema
2017-05-24,HYG,1,alpha_trend_ema
2017-05-24,IWM,1,alpha_trend_ema
2017-05-24,QQQ,1,alpha_trend_ema
2017-05-24,SLV,-1,alpha_trend_ema
2017-05-24,SPY,1,alpha_trend_ema
2017-05-24,TLT,-1,alpha_trend_ema
2017-05-24,USO,-1,alpha_trend_ema
2017-05-24,UUP,1,alpha_trend_ema
2017-05-24,VNQ,1,alpha_trend_ema
2017-05-24,XLE,-1,alpha_trend_ema
2017-05-24,XLF,1,alpha_trend_ema
2017-05-25,EEM,1,alpha_trend_ema
2017-05-25,GLD,1,alpha_trend_ema
2017-05-25,HYG,1,alpha_trend_ema
2017-05-25,IWM,1,alpha_trend_ema
2017-05-25,QQQ,1,alpha_trend_ema
2017-05-25,SLV,-1,alpha_trend_ema
2017-05-25,SPY,1,alpha_trend_ema
2017-05-25,TLT,-1,alpha_trend_ema
2017-05-25,USO,-1,alpha_trend_ema
2017-05-25,UUP,-1,alpha_trend_ema
2017-05-25,VNQ,1,alpha_trend_ema
2017-05-25,XLE,-1,alpha_trend_ema
2017-05-25,XLF,1,alpha_trend_ema
2017-05-26,EEM,1,alpha_trend_ema
2017-05-26,GLD,1,alpha_trend_ema
2017-05-26,HYG,1,alpha_trend_ema
2017-05-26,IWM,1,alpha_trend_ema
2017-05-26,QQQ,1,alpha_trend_ema
2017-05-26,SLV,-1,alpha_trend_ema
2017-05-26,SPY,1,alpha_trend_ema
2017-05-26,TLT,-1,alpha_trend_ema
2017-05-26,USO,-1,alpha_trend_ema
2017-05-26,UUP,-1,alpha_trend_ema
2017-05-26,VNQ,1,alpha_trend_ema
2017-05-26,XLE,-1,alpha_trend_ema
2017-05-26,XLF,1,alpha_trend_ema
2017-05-30,EEM,1,alpha_trend_ema
2017-05-30,GLD,1,alpha_trend_ema
2017-05-30,HYG,1,alpha_trend_ema
2017-05-30,IWM,1,alpha_trend_ema
2017-05-30,QQQ,1,alpha_trend_ema
2017-05-30,SLV,-1,alpha_trend_ema
2017-05-30,SPY,1,alpha_trend_ema
2017-05-30,TLT,-1,alpha_trend_ema
2017-05-30,USO,-1,alpha_trend_ema
2017-05-30,UUP,-1,alpha_trend_ema
2017-05-30,VNQ,1,alpha_trend_ema
2017-05-30,XLE,-1,alpha_trend_ema
2017-05-30,XLF,1,alpha_trend_ema
2017-05-31,EEM,1,alpha_trend_ema
2017-05-31,GLD,1,alpha_trend_ema
2017-05-31,HYG,1,alpha_trend_ema
2017-05-31,IWM,1,alpha_trend_ema
2017-05-31,QQQ,1,alpha_trend_ema
2017-05-31,SLV,-1,alpha_trend_ema
2017-05-31,SPY,1,alpha_trend_ema
2017-05-31,TLT,-1,alpha_trend_ema
2017-05-31,USO,-1,alpha_trend_ema
2017-05-31,UUP,-1,alpha_trend_ema
